"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Union School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Vernon School District","901378250","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.3"
"Vernon School District","901378250","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.0"
"Vernon School District","901378250","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Vernon School District","901378250","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.1"
"Vernon School District","901378250","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Vernon School District","901378250","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Vernon School District","901378250","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.8"
"Vernon School District","901378250","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.2"
"Vernon School District","901378250","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Vernon School District","901378250","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","16.0"
"Vernon School District","901378250","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.8"
"Vernon School District","901378250","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.6"
"Vernon School District","901378250","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.9"
"Vernon School District","901378250","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.8"
"Vernon School District","901378250","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","6.0"
"Vernon School District","901378250","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Vernon School District","901378250","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.8"
"Vernon School District","901378250","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","6.4"
"Vernon School District","901378250","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","13.1"
"Vernon School District","901378250","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.3"
"Vernon School District","901378250","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Vernon School District","901378250","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","13.3"
"Vernon School District","901378250","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.6"
"Vernon School District","901378250","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","4.0"
"Vernon School District","901378250","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","13.7"
"Vernon School District","901378250","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Vernon School District","901378250","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Voluntown School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","10.0"
"Voluntown School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Voluntown School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.5"
"Voluntown School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","9.2"
"Voluntown School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.8"
"Voluntown School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.6"
"Voluntown School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Voluntown School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.9"
"Voluntown School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","6.5"
"Voluntown School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Voluntown School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Wallingford School District","900978740","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","23.0"
"Wallingford School District","900978740","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.1"
"Wallingford School District","900978740","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"Wallingford School District","900978740","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.9"
"Wallingford School District","900978740","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.8"
"Wallingford School District","900978740","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.9"
"Wallingford School District","900978740","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.7"
"Wallingford School District","900978740","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.2"
"Wallingford School District","900978740","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Wallingford School District","900978740","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","11.2"
"Wallingford School District","900978740","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.8"
"Wallingford School District","900978740","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.9"
"Wallingford School District","900978740","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","11.7"
"Wallingford School District","900978740","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.3"
"Wallingford School District","900978740","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Wallingford School District","900978740","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","14.0"
"Wallingford School District","900978740","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.7"
"Wallingford School District","900978740","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","4.0"
"Wallingford School District","900978740","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","14.4"
"Wallingford School District","900978740","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.5"
"Wallingford School District","900978740","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Wallingford School District","900978740","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","13.3"
"Wallingford School District","900978740","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.8"
"Wallingford School District","900978740","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Wallingford School District","900978740","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","16.4"
