"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Thomaston School District","900575730","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thomaston School District","900575730","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","6.8"
"Thomaston School District","900575730","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.1"
"Thomaston School District","900575730","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.0"
"Thomaston School District","900575730","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Thomaston School District","900575730","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Thomaston School District","900575730","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Thompson School District","901575870","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","10.2"
"Thompson School District","901575870","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Thompson School District","901575870","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","12.9"
"Thompson School District","901575870","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","11.2"
"Thompson School District","901575870","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.9"
"Thompson School District","901575870","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"Thompson School District","901575870","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.2"
"Thompson School District","901575870","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thompson School District","901575870","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.1"
"Thompson School District","901575870","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.2"
"Thompson School District","901575870","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Thompson School District","901575870","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Tolland School District","901376290","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Tolland School District","901376290","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Tolland School District","901376290","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Tolland School District","901376290","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Tolland School District","901376290","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.9"
"Tolland School District","901376290","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.8"
"Tolland School District","901376290","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Tolland School District","901376290","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.0"
"Tolland School District","901376290","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.2"
"Tolland School District","901376290","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Tolland School District","901376290","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.2"
"Tolland School District","901376290","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.3"
"Tolland School District","901376290","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.0"
"Torrington School District","900576570","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","21.5"
"Torrington School District","900576570","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.6"
"Torrington School District","900576570","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.4"
"Torrington School District","900576570","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.5"
"Torrington School District","900576570","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.9"
"Torrington School District","900576570","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Torrington School District","900576570","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.8"
"Torrington School District","900576570","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.4"
"Torrington School District","900576570","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Torrington School District","900576570","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.0"
"Torrington School District","900576570","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.2"
"Torrington School District","900576570","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","7.4"
"Torrington School District","900576570","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.4"
"Torrington School District","900576570","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.6"
"Torrington School District","900576570","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"Trailblazers Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","6.5"
"Trailblazers Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Trailblazers Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","66.1"
"Trailblazers Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","19.7"
"Trailblazers Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","16.0"
"Trumbull School District","900177200","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.8"
"Trumbull School District","900177200","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Trumbull School District","900177200","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","10.9"
"Trumbull School District","900177200","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.4"
"Trumbull School District","900177200","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Trumbull School District","900177200","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.0"
"Trumbull School District","900177200","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","1.9"
"Trumbull School District","900177200","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.1"
"Trumbull School District","900177200","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.5"
"Trumbull School District","900177200","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.9"
"Trumbull School District","900177200","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","14.2"
